source_document,source_page,source_citation,measurement_name,body_region,population,country,sex,sample_size,stat_type,percentile,value_cm,value_mm,value_in,data_quality_note
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,female,2208,percentile,90,47.35,473.5,18.642,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,female,2208,percentile,95,48.25,482.5,18.996,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,female,2208,percentile,97,48.81,488.1,19.217,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,female,2208,percentile,98,49.21,492.1,19.374,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,female,2208,percentile,99,49.81,498.1,19.61,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,mean,,48.4,484.0,19.055,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,std_dev,,2.33,23.3,0.917,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,max,,57.8,578.0,22.756,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,min,,38.6,386.0,15.197,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,1,43.43,434.3,17.098,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,2,43.98,439.8,17.315,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,3,44.32,443.2,17.449,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,5,44.79,447.9,17.634,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,10,45.52,455.2,17.921,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,15,46.02,460.2,18.118,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,20,46.42,464.2,18.276,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,25,46.78,467.8,18.417,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,30,47.1,471.0,18.543,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,35,47.41,474.1,18.665,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,40,47.7,477.0,18.78,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,45,47.99,479.9,18.894,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,50,48.28,482.8,19.008,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,55,48.58,485.8,19.126,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,60,48.88,488.8,19.244,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,65,49.2,492.0,19.37,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,70,49.53,495.3,19.5,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,75,49.91,499.1,19.65,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,80,50.33,503.3,19.815,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,85,50.83,508.3,20.012,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,90,51.46,514.6,20.26,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,95,52.42,524.2,20.638,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,97,53.04,530.4,20.882,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,98,53.49,534.9,21.059,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,male,1774,percentile,99,54.2,542.0,21.339,
Anthropometric Detailed Data Tables (ANSUR 1988),13,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Functional Grip Reach,reach_horizontal,US Military Personnel,USA,female,2208,mean,,68.61,686.1,27.012,
Anthropometric Detailed Data Tables (ANSUR 1988),13,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Functional Grip Reach,reach_horizontal,US Military Personnel,USA,female,2208,std_dev,,3.39,33.9,1.335,
Anthropometric Detailed Data Tables (ANSUR 1988),13,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Functional Grip Reach,reach_horizontal,US Military Personnel,USA,female,2208,max,,83.2,832.0,32.756,
Anthropometric Detailed Data Tables (ANSUR 1988),13,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Functional Grip Reach,reach_horizontal,US Military Personnel,USA,female,2208,min,,57.5,575.0,22.638,
Anthropometric Detailed Data Tables (ANSUR 1988),13,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Functional Grip Reach,reach_horizontal,US Military Personnel,USA,female,2208,percentile,1,61.51,615.1,24.217,
Anthropometric Detailed Data Tables (ANSUR 1988),13,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Functional Grip Reach,reach_horizontal,US Military Personnel,USA,female,2208,percentile,2,62.12,621.2,24.457,
Anthropometric Detailed Data Tables (ANSUR 1988),13,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Functional Grip Reach,reach_horizontal,US Military Personnel,USA,female,2208,percentile,3,62.55,625.5,24.626,
Anthropometric Detailed Data Tables (ANSUR 1988),13,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Functional Grip Reach,reach_horizontal,US Military Personnel,USA,female,2208,percentile,5,63.19,631.9,24.878,
Anthropometric Detailed Data Tables (ANSUR 1988),13,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Functional Grip Reach,reach_horizontal,US Military Personnel,USA,female,2208,percentile,10,64.26,642.6,25.299,
